tempo_s,T_real_C,T_termopar_C,Tensao_termopar_mV,R_Pt100_Ohm,R_NTC_Ohm
323,91.18438211688124,91.77784403342349,3.5448117898817944,135.15742440118802,901.1432926350273
324,91.12701660376264,91.72360841428508,4.042854420934942,135.1356082095414,902.6831507205471
325,91.07196442108457,91.66930474818504,3.7387238682187345,135.1146714235645,904.163843706755
326,91.01944269541214,91.61514957712063,3.7599910572509154,135.09469666436723,905.5791592319993
327,90.96966210766735,91.56135895466619,3.895658601792625,135.0757641048046,906.923031363406
328,90.922826366219,91.50814790562893,3.7984772903834862,135.0579512682415,908.1895617179899
329,90.87913169740068,91.45572988827658,3.940312252201989,135.04133283391138,909.3730404660884
330,90.83876635473042,91.40431626048107,3.8050017997200887,135.02598044936224,910.4679670950335
331,90.80191014805894,91.35411575111256,3.6230312708675276,135.0119625504684,911.4690708077576
332,90.7687339938228,91.30533393800508,3.8158193964994287,134.99934418946467,912.3713304287678
333,90.73939948752734,91.2581727337986,3.5128398406216106,134.98818687144242,913.1699936890947
334,90.71405849952717,91.21282988094265,3.761437966273953,134.97854839972413,913.8605957621
335,90.69285279511539,91.16949845712371,3.73130343861318,134.9704827305112,914.4389769237482
336,90.6759136798703,91.12836639235259,3.6946396506319483,134.96403983717676,914.9012992139529
337,90.66336167114682,91.08961599891877,3.708966753667884,134.9592655845499,915.2440619799324
338,90.6553061965329,91.05342351538661,3.3568205550313235,134.9562016135143,915.4641161883105
339,90.6518453200256,91.01995866577319,3.6220733237485088,134.9548852362149,915.5586773995395
340,90.65306549661025,90.98938423500961,3.749133733863617,134.95534934214305,915.5253373066168
341,90.65904135585689,90.96185566174688,3.761407360531102,134.9576223153398,915.3620737493414
342,90.66983551507441,90.93752064952417,3.5229033184452994,134.96172796292944,915.067259125891
343,90.6854984224898,90.91651879727131,3.9807188388610637,134.96768545516787,914.6396671349172
344,90.70606823084404,90.89898125006904,3.5536232616099306,134.97550927715812,914.078477793602
345,90.73157070172093,90.88503037104003,3.920177685317989,134.985209192358,913.3832806900845
346,90.76201914084785,90.87477943519069,3.8113048292171556,134.99679021797283,912.5540764421377
347,90.79741436453025,90.86833234596898,3.5963561642159676,135.0102526122967,911.59127634785
348,90.83774469730348,90.86578337524685,4.0805592969070235,135.02559187403438,910.4957002280862
349,90.88298600080829,90.86721692737697,3.48682852767116,135.04279875360547,909.2685724746545
350,90.93310173381751,90.87270732791369,3.9096118351664617,135.06185927640152,907.9115163319502
351,90.98804304326386,90.8823186375262,3.9262915277471695,135.08275477793615,906.4265464535894
352,91.0477488860416,90.89610449156915,3.5926162423390062,135.10546195079743,904.816059788565
353,91.11214618127735,90.9141079657115,4.005971486607037,135.1299529032821,903.082824864056
354,91.18114999268957,90.93636146795967,3.6783815172665557,135.15619522955998,901.2299695436377
355,91.25466374058102,90.96288665734478,3.7872170788071076,135.1841520911893,899.2609673505046
356,91.33257944293406,90.99369438947723,3.7828058377228104,135.21378230977226,897.1796224549767
357,91.41477798500641,91.02878468910465,3.705318423959181,135.24504047051377,894.9900534341965
358,91.50112941675346,91.06814674974206,3.895955671371381,135.27787703641746,892.6966759192745
359,91.5914932773337,91.11175896037469,3.894279861485805,135.31223847282575,890.3041842511483
360,91.68571894588611,91.15958895916731,3.387836752678224,135.34806738198512,887.8175322712694
361,91.78364601770302,91.21159371404528,4.000543390851487,135.38530264729238,885.2419133763946
362,91.8851047048578,91.26771962994633,3.409478107220665,135.4238795868521,882.5827399689747
363,91.98991626028636,91.32790268247466,3.9509532508497927,135.46373011595378,879.8456224350587
364,92.0978934242624,91.39206857762363,3.972415839048086,135.5047829180529,877.036347781137
365,92.20884089215025,91.46013293716751,3.5316721643808284,135.5469636238207,874.1608580592698
366,92.32255580226646,91.53200150925909,3.670649204288706,135.59019499780524,871.2252287067807
367,92.4388282426306,91.60757040370672,3.534769452854788,135.63439713223053,868.2356469225465
368,92.55744177533857,91.6867263513427,3.7161715743473036,135.67948764743886,865.1983901965857
369,92.67817397724791,91.7693469868348,3.700936369623079,135.72538189846884,862.1198051035356
370,92.80079699562367,91.85530115423387,3.921999453777457,135.77199318724502,859.0062864635455
371,92.92507811735592,91.94444923449404,4.031784167838177,135.81923297984122,855.8642569664869
372,93.05078035032619,92.03664349414672,4.052639145418007,135.86701112826827,852.700147347124
373,93.17766301546968,92.13172845425696,3.664967261308875,135.91523609622587,849.5203771901693
374,93.30548234805372,92.22954127874002,3.739566817679435,135.96381518824913,846.3313364352092
375,93.43399210666898,92.32991218106743,3.4488387609795748,136.0126547816723,843.1393676422271
376,93.56294418841189,92.43266484834614,3.628565245482954,136.06166056082648,839.9507490691594
377,93.6920892487202,92.53761688171065,3.9870126187696284,136.11073775288241,836.7716786037103
378,93.8211773243127,92.64458025192748,4.121544355038673,136.15979136474758,833.6082585824263
379,93.94995845767592,92.75336176907318,3.556018058156016,136.2087264204235,830.4664815212006
380,94.07818332153694,92.86376356511182,3.688921454339006,136.25744819822987,827.352216772708
381,94.20560384176149,92.97558358816596,3.806717775723019,136.30586246730337,824.2711981180571
382,94.33197381712041,93.0886161072455,3.872665492160987,136.35387572278069,821.2290122922175
383,94.45704953437539,93.20265222617299,3.659388037288763,136.40139541908073,818.2310884354243
384,94.58059037714652,93.31748040542078,3.91082890551507,136.44833020070598,815.2826884561541
385,94.7023594270399,93.4328869905557,3.7359804971986006,136.49459012998946,812.3888982850532
386,94.82212405553281,93.54865674597046,3.832604472409133,136.5400869112231,809.5546199937367
387,94.93965650513692,93.66457339256766,3.949504358696014,136.58473411061283,806.784564747512
388,95.054734458387,93.7804201480526,3.846281680032344,136.6284473715158,804.083246556822
389,95.16714159323304,93.89598026848431,3.762458012902543,136.67114462442947,801.4549767886439
390,95.27666812344741,94.01103758973123,3.8325305803938146,136.71274629121422,798.9038593961296
391,95.38311132269652,94.12537706747834,3.841467867925545,136.75317548304622,796.4337868224643
392,95.48627603096699,94.23878531443573,3.7897879919154396,136.7923581916152,794.0484365332247
393,95.58597514208034,94.35105113340612,3.816633883936231,136.83022347309623,791.751268130375
394,95.68203007107815,94.46196604487878,4.192670041940974,136.86670362444477,789.5455210005159
395,95.77427120030886,94.57132480783129,3.989608206709331,136.90173435158357,787.4342124500018
396,95.86253830310181,94.67892593243717,3.822739899624092,136.93525492906875,785.4201362799329
397,95.9466809439691,94.78457218339815,4.025558340421472,136.96720835084597,783.5058617551085
398,96.02655885433516,94.8880710726429,3.8236470160271567,136.99754147172766,781.6937329222927
399,96.10204228285508,94.98923534016058,4.129183576463912,137.0262051392467,779.9858682349866
400,96.17301231944572,95.08788342176767,3.9725316587320934,137.05315431556505,778.3841604440075
401,96.23936119221996,95.1838399026387,3.881077007207341,137.07834818914017,776.8902767156546
402,96.30099253658186,95.2769359554673,3.9958977593362146,137.10175027587837,775.5056589419764
403,96.35782163581004,95.36700976216252,3.595872169834964,137.12332850952814,774.2315242106514
404,96.40977563252804,95.45390691802632,3.688256689857118,137.14305532109447,773.0688654052333
405,96.45679371053309,95.53748081740189,3.6782517122336666,137.16090770708175,772.0184519099113
406,96.4988272465288,95.61759301982913,3.948909932765736,137.17686728639842,771.0808303964905
407,96.53583993138243,95.6941135957919,4.269961657324487,137.19092034578708,770.2563256750055
408,96.56780786060388,95.7669214511929,4.372703808737436,137.20305787366843,769.5450415931564
409,96.59471959381995,95.83590462974516,4.056882310107703,137.21327558231832,768.9468619735852
410,96.61657618309552,95.90096059252436,4.03210827928239,137.2215739183236,768.4614515819496
411,96.63339117003066,95.96199647398322,3.5742303086027647,137.22795806129218,768.0882571226001
412,96.64519055164098,96.01892931378804,3.8282413419185053,137.23243791081978,767.8265082625937
413,96.65201271510652,96.0716862638979,3.781382386438166,137.23502806174645,767.6752186886018
414,96.65390834155231,96.1202047703691,3.81675887593491,137.2357477677619,767.6331872050583
415,96.650940279101,96.16443272943009,3.909112978189676,137.23462089344886,767.6989988856077
416,96.6431833855149,96.20432861743716,3.8499593577754982,137.23167585488113,767.8710262934385
417,96.63072434082088,96.2398615943858,3.5499743632946603,137.22694554892004,768.1474307895728
418,96.6136614303862,96.27101158071916,4.096693526032992,137.22046727138243,768.5261639514115
419,96.59210429898778,96.29776930724155,3.7336599364489427,137.21228262427806,769.0049691269138
420,96.5661736764893,96.32013633801219,3.9969749626807296,137.2024374123429,769.5813831526474
421,96.53600107581207,96.33812506616218,4.364679661662644,137.19098152912042,770.2527382664969
422,96.50172846395438,96.35175868264486,3.766545187671155,137.17796883286763,771.0161642481997
423,96.4635079068818,96.36107111799794,3.4447464112886497,137.16345701258936,771.868590822854
424,96.42150118917577,96.36610695726276,3.893809540871751,137.14750744452715,772.8067503641918
425,96.37587940939144,96.36692132827348,4.171235701458927,137.1301850394533,773.8271809358071
426,96.326822552136,96.36357976359535,4.342576261151528,137.11155808114358,774.9262297093485
427,96.27451903793695,96.35615803645716,3.7046925606042604,137.0916980564237,776.1000567992837
428,96.21916525202589,96.34474197108788,4.049474265461908,137.07067947720552,777.3446395538683
429,96.16096505321494,96.3294272279318,3.8564444249891934,137.04857969494998,778.6557773415113
430,96.10012926409394,96.31031906427864,3.9275334107745974,137.02547870801158,780.0290968709055
431,96.03687514382231,96.28753207090729,4.476657484310606,137.00145896233832,781.4600580818222
432,95.9714258448336,96.26118988540115,3.6461147196224166,136.97660514601694,782.9439606415834
433,95.90400985481028,96.23142488285191,3.9962363524958433,136.95100397817063,784.4759510797032
434,95.83486042532404,96.19837784472459,4.037672125986795,136.9247439927286,786.0510305902292
435,95.76421498856926,96.16219760671164,4.159807366863047,136.89791531760272,787.664063527694
436,95.69231456364793,96.12304068645633,3.960641298838889,136.87060944981738,789.3097866185042
437,95.61940315388945,96.08107089207576,4.000934014475927,136.84291902714813,790.9828189049095
438,95.54572713671246,96.03645891246215,3.8591651019265902,136.81493759683804,792.677672433561
439,95.47153464755284,95.98938189038637,3.989390045754863,136.78675938196346,794.3887636949385
440,95.39707495939857,95.94002297947071,3.864902487058817,136.7584790460325,796.1104258138164
441,95.32259785948165,95.8885708861383,4.05574578430288,136.73019145640143,797.8369214843566
442,95.24835302468544,95.83521939768389,3.8553219280963127,136.7019914470992,799.5624566364844
443,95.17458939722843,95.78016689764593,4.002406921583921,136.6739735816535,801.2811948128435
444,95.10155456218477,95.72361586969083,3.9188156879203286,136.64623191651035,802.9872722282167
445,95.02949412839781,95.66577239124975,4.1475067181956735,136.61885976564093,804.674813475444
446,94.95865111433346,95.6068456181734,3.909601925627412,136.591949466926,806.337947834099
447,94.8892653404092,95.54704726169305,3.562822444088039,136.56559215090448,807.9708261302932
448,94.82157282931672,95.48659105899503,4.167334533561595,136.53987751246845,809.5676380881968
449,94.75580521583791,95.42569223873194,3.731306921615486,136.51489358607955,811.1226301061771
450,94.69218916762864,95.36456698280666,3.7791939785653095,136.49072652507388,812.6301233831805
451,94.63094581841864,95.30343188577433,3.788308448508049,136.46746038561284,814.0845323138608
452,94.57229021504374,95.24250341321344,4.179830258575914,136.4451769158266,815.4803830645146
453,94.51643077969301,95.18199736042007,3.475327048981484,136.42395535068397,816.8123322358721
454,94.46356878871445,95.12212831277793,4.527556967555894,136.40387221310894,818.0751855135172
455,94.41389786928241,95.0631091091533,4.108798835288495,136.38500112184883,819.263916202195
456,94.36760351518446,95.0051503096559,3.939858945521724,136.3674126065823,820.3736835365783
457,94.32486262293814,94.9484596690961,3.881908046309683,136.35117393073764,821.3998506583706
458,94.28584304939706,94.8932416174545,3.9477337212871664,136.33634892247267,822.338002147894
459,94.25070319195211,94.83969674866265,3.9926520523710365,136.3229978142474,823.183960997659
460,94.21959159237699,94.78802131897217,4.01535199126787,136.3111770913983,823.9338049159161
461,94.1926465653082,94.73840675616684,3.99539557020353,136.3009393501015,824.583881849809
462,94.16999585228844,94.69103918084363,3.9002487426656387,136.29233316508802,825.1308246205131
463,94.15175630223754,94.64609894095979,3.841022372517886,136.28540296744904,825.5715645667575
464,94.13803357915026,94.60376016080899,3.8484995098624664,136.28018893284417,825.9033440982458
465,94.12892189775083,94.56419030555415,3.838150146457184,136.27672688039968,826.1237280666523
466,94.12450378776572,94.52754976240512,4.102383559632023,136.27504818255477,826.2306138692859
467,94.12484988740314,94.49399143948828,3.992964993475192,136.27517968608845,826.2222402087428
468,94.13001876655606,94.4636603834106,3.2849323487869784,136.2771436445278,826.0971944411081
469,94.14005678017016,94.4366934164739,4.003084585381383,136.28095766211328,825.8544184553433
470,94.1549979521435,94.41321879444637,3.909889209516056,136.28663464946274,825.4932130371742
471,94.17486389004809,94.3933558857465,3.8663858400264273,136.29418279104954,825.0132406821998
472,94.1996637308864,94.37721487284149,3.791762119168724,136.3036055245774,824.4145268346406
473,94.22939411801835,94.36489647660623,4.0937832995380585,136.31490153230484,823.6974595403032
474,94.26403920931682,94.35649170433211,4.0581214523021885,136.3280647443421,822.8627875144816
475,94.30357071653063,94.35208162201532,3.7138598129379066,136.34308435391065,821.9116166378619
476,94.3479479757574,94.35173715149382,3.9498316806361538,136.35994484452738,820.8454049055151
477,94.39711804884948,94.35551889294013,3.674244927702288,136.37862602904195,819.6659558659073
478,94.45101585549972,94.36347697315342,3.592978922941504,136.3991031004281,818.3754105982638
479,94.50956433567727,94.37565092003041,3.744058242803254,136.42134669419715,816.9762382873495
480,94.57267464200672,94.39206956352844,4.042553546581218,136.44532296227405,815.4712254649439
481,94.6402463616104,94.4127509633686,4.06154779857333,136.47099365814563,813.8634639964838
482,94.7121677668589,94.43770236365945,3.974562880929496,136.49831623306258,812.1563378998044
483,94.78831609440336,94.46692017455479,4.018162884526346,136.52724394304795,810.3535090902797
484,94.86855785179179,94.5003899809912,3.977751646643631,136.55772596643803,808.4589021529417
485,94.95274915090347,94.53808657848388,3.7477652306732487,136.5897075316542,806.4766882474006
486,95.04073606736745,94.57997403589084,3.964163444406313,136.62313005487812,804.4112682553771
487,95.13235502506741,94.62600578498889,4.039748142230081,136.65793128727856,802.267255283524
488,95.22743320477134,94.67612473663743,4.03257938016485,136.69404547141286,800.0494566358888
489,95.32578897586487,94.73026342323972,4.121723474647758,136.73140350640372,797.7628553708386
490,95.42723235010916,94.78834416714551,4.0279828802931785,136.76993312146956,795.4125915566513
491,95.53156545628919,94.85027927457415,3.9591510917658566,136.80955905736644,793.0039433382874
492,95.63858303456597,94.91597125457346,4.105584869100797,136.85020325527879,790.542307924979
493,95.7480729492972,94.98531306246711,3.88909358371134,136.89178505267898,788.0331826047353
494,95.85981671904442,95.05818836718188,3.721010792808914,136.9342213856578,785.4821458870821
495,95.97359006244217,95.1344718417869,3.867899952724511,136.97742699721215,782.8948388701139
496,96.08916345856451,95.21402947651838,3.754794679575964,137.02131465096264,780.2769469217689
497,96.20630272038827,95.29671891350753,3.772129820458933,137.06579534975876,777.6341817586434
498,96.32476957992003,95.38238980237524,3.8817742477542816,137.11077855862058,774.9722639984499
499,96.44432228352395,95.4708841758043,3.7558222670079844,137.1561724314526,772.2969062547439
500,96.56471619596238,95.56203684415081,3.8564512046823753,137.2018840409591,769.6137968347293
501,96.68570441164005,95.65567580810824,3.5431597747416808,137.2478196111813,766.9285840929618
502,96.80703837152323,95.75162268839283,3.968475271698694,137.29388475207261,764.246861485753
503,96.92846848419252,95.84969317137613,3.9300785150988666,137.33998469552157,761.5741533630395
504,97.04974474947674,95.94969746955118,3.7705198700379605,137.3860245322325,758.9159015265719
505,97.17061738310903,96.051440795681,4.069958206309402,137.4319094488695,756.2774525755428
506,97.29083744084416,96.1547238494446,4.12985770535254,137.47754496487104,753.6640460533771
507,97.41015744047668,96.25934331536394,3.6251211030561263,137.5228371683451,751.0808034021926
508,97.52833198020566,96.36509237076741,3.798423831488221,137.5676929504557,748.5327177248071
509,97.64511835179991,96.47176120252013,3.801513739345866,137.6120202377181,746.02464434779
510,97.76027714703159,96.57913753122942,3.7717640185586334,137.65572822162517,743.5612921732791
511,97.8735728558621,96.68700714161548,4.130062261192585,137.69872758503533,741.147215801997
512,97.98477445488513,96.79515441772128,3.9298361033720117,137.7409307247605,738.7868084050546
513,98.09365598455635,96.9033628816242,3.9201349098844704,137.7822519698041,736.4842953179972
514,98.19999711376659,97.01141573430273,3.576695572225061,137.82260779470934,734.2437283267876
515,98.30358369034757,97.11909639730646,4.10896655833141,137.86191702749096,732.0689806123959
516,98.40420827613431,97.22618905387546,3.7384220722381993,137.90010105163893,729.9637423180377
517,98.50167066524651,97.33247918815638,4.0026181727676775,137.93708400169623,727.931516701144
518,98.59577838429382,97.43775412116784,4.05042330655952,137.97279295193047,725.9756168306449
519,98.68634717325457,97.54180354217507,4.271345664396908,138.00715809763545,724.0991627891879
520,98.77320144582598,97.64442003414598,3.7416571415761632,138.04011292861938,722.305079339429
521,98.85617472809533,97.74539959197509,3.4036589521068135,138.0715943944534,720.5960940135064
522,98.9351100744356,97.84454213218012,4.048396136370124,138.10154306107748,718.9747355852811
523,99.00986045958602,97.94165199279728,4.375709968006859,138.1299032583799,717.443332885709
524,99.08028914593754,98.03653842222563,4.267287345899138,138.15662321839102,716.0040139229211
525,99.14627002510527,98.12901605579893,4.065221541342681,138.1816552037532,714.658705270206
526,99.20768793293402,98.21890537889352,3.9286478834082255,138.20495562615494,713.409131686897
527,99.26443893714978,98.30603317541488,4.191971879519473,138.2264851544402,712.2568159393651
528,99.31643059693783,98.3902329605418,3.8392903114413195,138.2462088121299,711.2030787917331
529,99.36358219379913,98.47134539664657,4.132596715133753,138.26409606411886,710.2490391385834
530,99.40582493310755,98.54921869135165,4.141611998178743,138.28012089233746,709.3956142547383
531,99.44310211586433,98.62370897672771,4.2556140495456125,138.29426186019413,708.6435201402394
532,99.47536928022055,98.69468066868545,4.59841391519832,138.30650216564266,707.9932719417925
533,99.50259431241372,98.7620068056628,4.127725472467929,138.31682968274512,707.445184435188
534,99.52475752684137,98.82556936576103,3.950055618854702,138.32523699163056,706.999372556604
535,99.54185171507127,98.88525956153688,4.0491807795846135,138.33172139677583,706.6557519740571
536,99.5538821636661,98.94097811171432,3.702764921602463,138.33628493356537,706.4140396937648
537,99.56086664077763,98.99263548913626,3.9197554288367757,138.33893436311345,706.2737546996326
538,99.56283535154436,99.04015214433694,3.978789750295194,138.33968115536203,706.2342186275299
539,99.55983086240367,99.08345870417584,3.957604127284291,138.33854146049524,706.2945564794483
540,99.55190799450796,99.12249614503685,4.094493316353255,138.33553606873977,706.4536973860077
541,99.5391336865111,99.1572159401597,3.9009618670701074,138.33069035864935,706.7103754290504
542,99.52158682706809,99.1875801807354,4.290896920875046,138.32403423399867,707.0631305392596
543,99.49935805746672,99.21356167046301,4.0677974414726235,138.31560204944,707.5103094867673
544,99.47254954488436,99.23514399333145,4.066780839498867,138.30543252510375,708.050066985684
545,99.4412747268368,99.2523215544569,4.003766240430149,138.29356865035015,708.680366936117
546,99.40565802745782,99.26509959387364,4.100907220120615,138.28005757690673,709.3989838298564
547,99.36583454631871,99.27349417324406,4.2352329140365335,138.2649505016515,710.2035043481602
548,99.32194972056533,99.27753213552083,3.896952774414174,138.24830253932754,711.0913291821361
549,99.27415896121737,99.27725103766221,3.9387439947290996,138.23017258549945,712.0596751079823
550,99.22262726453891,99.2726990565686,4.00943545556398,138.21062317008594,713.1055773508066
551,99.16752879945146,99.2639348684755,3.800647144912853,138.18972030182664,714.2258922718896
552,99.10904647202095,99.2510275021043,3.905440555641977,138.16753330406272,715.4173004150346
553,99.04737146810703,99.23405616593786,3.97335212809452,138.14413464223395,716.6763099480207
554,98.98270277531793,99.21311005005286,4.242615348194714,138.1195997435147,717.9992605352076
555,98.91524668546579,99.18828810300394,4.119232078023547,138.09400680903022,719.3823276768428
556,98.84521627876589,99.15969878431744,4.104265632430524,138.067436619116,720.8215275498144
557,98.77283089106925,99.12745979321343,4.234405443955346,138.03997233209745,722.3127223831605
558,98.69831556545998,99.09169777423398,4.035285251063714,138.01169927708597,723.8516263998874
559,98.62190048958837,99.05254800051351,4.139247438006832,137.98270474130155,725.4338123542744
560,98.54382042014585,99.01015403548287,4.038771964868299,137.95307775244748,727.0547186910377
561,98.46431409592039,98.96466737385266,4.110623832207885,137.9229088566741,728.7096573494443
562,98.38362364089978,98.91624706277325,3.939014398051387,137.89228989268162,730.3938222315574
563,98.30199395891394,98.8650593041183,3.5657039998135645,137.86131376252112,732.1022983496003
564,98.2196721213301,98.81127703888595,4.024406526157064,137.8300741996633,733.8300716625511
565,98.13690674933092,98.75507951475636,4.333507887324999,137.7986655349106,735.5720396069013
566,98.0539473923195,98.69665183788662,4.23180580580167,137.7671824607355,737.3230223208549
567,97.97104390400516,98.63618451006316,4.237163061830825,137.7357197946321,739.0777745551924
568,97.88844581772936,98.57387295236867,4.288754935408359,137.7043722420719,740.8309982576529
569,97.80640172259285,98.50991701655403,4.056638115871003,137.673234159656,742.57735581104
570,97.72515864194408,98.44452048533653,4.075688481379917,137.6423993190565,744.3114838983219
571,97.6449614157814,98.3778905628736,3.9099631339909475,137.6119606723387,746.0280079609838
572,97.56605208861366,98.31023735668528,3.967505160418687,137.58201011925374,747.7215572097026
573,97.48866930430853,98.24177335232055,4.151066937399372,137.55263827708555,749.3867801392588
574,97.41304770944153,98.17271288208063,4.26585811559907,137.5239342536326,751.0183604925218
575,97.3394173666368,98.10327158912698,3.9943448800180064,137.49598542389597,752.6110336114136
576,97.2680031793662,98.03366588831358,3.9293424484505746,137.46887721103724,754.1596031060302
577,97.1990243296443,97.96411242509114,4.016634201200056,137.44269287216073,755.658957766832
578,97.13269373002478,97.89482753383561,4.133929278673083,137.41751328946086,757.1040886388621
579,97.06921749126784,97.82602669695495,3.7220961313484446,137.393416767265,758.4901061716076
580,97.00879440700939,97.75792400612616,3.5488386936237246,137.37047883548607,759.8122573533664
581,96.95161545672009,97.69073162700899,3.8952126268090517,137.3487720599841,761.0659427349418
582,96.89786332819611,97.62465926877458,3.7584685448369264,137.32836586031922,762.246733244249
583,96.84771196077578,97.55991365977468,3.8983284205213,137.30932633535983,763.3503866910148
584,96.80132611042356,97.49669803066209,3.9678085554936513,137.29171609719032,764.3728638592903
585,96.75886093776822,97.43521160625427,3.904193994051823,137.27559411374193,765.3103440850208
586,96.72046162012523,97.37564910741018,4.282895120297967,137.26101556054894,766.1592402164113
587,96.6862629884729,97.31820026416541,4.055395163751246,137.24803168200833,766.91621285649
588,96.65638919028984,97.26304934134245,4.047879894917206,137.23668966249812,767.5781837897956
589,96.63095337909611,97.21037467782192,4.1100667905993795,137.22703250768458,768.1423484989102
590,96.6100574314745,97.1603482406263,3.755807654309525,137.21909893632147,768.6061876812677
591,96.5937916922789,97.11313519493069,4.189460900476212,137.21292328281925,768.9674776823924
592,96.58223474866675,97.06889349107536,3.964671775826998,137.208535410834,769.2242997685195
593,96.57545323352038,97.02777346961244,4.112234835702353,137.2059606380975,769.3750481690643
594,96.57350165874846,96.98991748537378,3.7622151702922944,137.2052196726816,769.4184368279394
595,96.57642227888442,96.95545955149967,3.6644220884082737,137.20632856086047,769.3535048118512
596,96.58424498532261,96.92452500431826,4.137483456782054,137.20929864670416,769.1796203334895
597,96.59698723145661,96.89723018991312,4.048068343005942,137.21413654350846,768.8964833579151
598,96.61465398890678,96.87368217316259,3.7914106582281644,137.22084411713283,768.5041267710936
599,96.63723773494655,96.85397846997792,3.797080501014156,137.22941848129005,768.0029161005269
600,96.66471847115879,96.83820680340966,4.19545343582275,137.23985200479999,767.3935477890956
601,96.69706377327564,96.82644488423183,3.73200186168004,137.25213233078728,766.6770460342402
602,96.73422887207721,96.81876021655228,4.298103759529836,137.26624240777522,765.8547582156776
603,96.77615676514696,96.81520992893516,3.789299460156768,137.28216053259445,764.9283489454764
604,96.82277835920465,96.81584063145762,4.097127851011439,137.2998604049969,763.8997927846507
605,96.87401264266056,96.82068829905786,3.9039245251115755,137.31931119383395,762.7713656801872
606,96.92976688796035,96.82977818146641,4.090658391656591,137.34047761462944,761.5456351855559
607,96.9899368832142,96.8431247399454,3.861745313914923,137.3633200183474,760.225449536181
608,97.05440719253178,96.86073161099426,3.9387314148363064,137.38779449112744,758.8139256588447
609,97.12305144441197,96.88259159711241,3.9803700905607533,137.4138529647313,757.3144362007245
610,97.19573264746678,96.90868668464194,3.772818662914025,137.44144333741775,755.7305956694198
611,97.27230353269005,96.93898808864594,4.122663380718509,137.47050960493564,754.066245779982
612,97.35260692141574,96.9734563247101,3.8732689960187976,137.50099200130057,752.325440108576
613,97.43647611804593,97.01204130748809,3.9317737105390083,137.5328271489939,750.5124281549909
614,97.5237353265669,97.05468247574466,3.7803721065838287,137.56594821820144,748.6316389176243
615,97.61420008981216,97.10130894358362,3.4686869349278666,137.60028509468398,746.6876640850759
616,97.70767775037496,97.1518396774829,3.945019874256765,137.63576455585235,744.6852409478076
617,97.8039679320174,97.2061836986941,4.467976615969041,137.67231045459783,742.6292351318158
618,97.9028630403738,97.26424031050075,4.144754710310136,137.70984391041003,740.5246232536967
619,98.00414878169599,97.32589934976703,3.9865097973935697,137.7482835072962,738.3764755931554
620,98.10760469834464,97.3910414621485,3.9404545341064345,137.78754549799945,736.1899388748105
621,98.2130047196877,97.45953840027676,4.000334252973756,137.82754401399754,733.9702192462763
622,98.32011772702917,97.5312533441728,4.108205210146127,137.86819128075058,731.7225655340646
623,98.42870813115614,97.60604124308807,3.765685127904842,137.90939783765248,729.452252852714
624,98.53853646106063,97.68374917791911,4.227898055228459,137.95107276213082,727.1645666362091
625,98.64935996236457,97.76421674328957,4.151409149563121,137.9931238973291,724.8647871538727
626,98.76093320395235,97.8472764483448,4.155375479523724,138.03545808279821,722.5581745658956
627,98.8730086912944,97.93275413525727,4.102938067307494,138.07798138761572,720.2499545664613
628,98.9853374849292,98.0204694143966,4.0227625775290585,138.12059934534784,717.9453046551583
629,99.09766982255746,98.11023611507667,4.157091927911508,138.16321719026408,715.6493410701247
630,99.20975574319381,98.20186275075311,4.144639199529153,138.2057400942129,713.3671064092083
631,99.32134571181587,98.29515299750834,3.9592931307096375,138.24807340356514,711.1035579584876
632,99.43219124294932,98.38990618462842,3.919265798990385,138.290122875634,708.8635567407167
633,99.54204552163048,98.48591779604526,4.058293888690253,138.33179491398096,706.6518572898714
634,99.65066402019421,98.582979981391,4.3517062095360695,138.37299680202182,704.4730981518316
635,99.7578051093455,98.68088207538722,3.798094749960096,138.41363693435198,702.3317931056025
636,99.86323066198747,98.77941112427057,3.756450802944605,138.45362504521566,700.2323230941722
637,99.9667066482964,98.87835241793938,4.086964617382818,138.49287243355303,698.1789288493233
638,100.06800372055645,98.9774900264908,4.068254631457326,138.53129218406744,696.1757041903892
639,100.16689778629245,99.07660733980761,4.096809233806194,138.56879938376622,694.2265899731158
640,100.26317056826788,99.17548760884597,4.114985631544385,138.60531133343994,692.3353686614898
641,100.35661014994876,99.2739144872712,4.025590043051158,138.6407477535589,690.5056594925352
642,100.44701150506968,99.37167257208773,4.3722112631760135,138.6750309840791,688.7409142018182
643,100.53417700997866,99.46854794191198,3.758029669923088,138.70808617766644,687.0444132755268
644,100.61791693748,99.56432869154264,3.9164380713971996,138.73984148586493,685.4192626937016
645,100.6980499309408,99.65880546149249,4.065360071891383,138.7702282377507,683.8683911282749
646,100.77440345747652,99.75177196115783,3.761184888176637,138.7991811106354,682.3945475591515
647,100.84681423908208,99.84302548431819,4.058393163970631,138.82663829240002,681.0002992716145
648,100.91512866063172,99.93236741567765,4.429521097188387,138.85254163506252,679.6880301986176
649,100.97920315372724,100.01960372718177,4.104981050473645,138.87683679920403,678.4599395724148
650,101.03890455543552,100.10454546286958,4.150426545121389,138.8994733889011,677.3180408509879
651,101.09411044101859,100.18700921104866,3.8556344246184793,138.92040507683484,676.2641608862399
652,101.1447094298244,100.26681756261331,3.9876672384592506,138.93958971927233,675.2999393025793
